[000.017350699999951757] [   find_directory@utils.helpers    ] debug     Searching for directory 'locale'
[000000.017461599998569] [   find_directory@utils.helpers    ] debug       Searching directory C:\Users\Colton Wollinger\poc\PixelPulse-6502\emu\utils\helpers.py
[0000.01784389999920677] [   find_directory@utils.helpers    ] debug       Searching directory C:\Users\Colton Wollinger\poc\PixelPulse-6502\emu\utils
[000.018015099998592632] [   find_directory@utils.helpers    ] debug       Searching directory C:\Users\Colton Wollinger\poc\PixelPulse-6502\emu
[000.018142799999623094] [   find_directory@utils.helpers    ] debug       Searching directory C:\Users\Colton Wollinger\poc\PixelPulse-6502
[000.018266399998537963] [        Undefined@Undefined        ] debug       Found directory C:\Users\Colton Wollinger\poc\PixelPulse-6502
[000.018456300000252668] [           (init)@__main__         ] debug     Set locale to en-CA
[000.019463299999188166] [       config_cpu@cpu.cpuhelpers   ] debug     Cart is 0x10000 bytes.
[0000.02018320000024687] [       config_cpu@cpu.cpuhelpers   ] debug     Loaded to 32844
[0000.09944919999907142] [       (MainLoop)@__main__         ] debug     PC: 32846 | A: 0x10  | X: 0x0   | Y: 0x0   | P: 0b110000   | SP: 255 | P1: 0        | P2: 0        | I: RTI         | C: 2     | PS: 0b0   | PIC: None 
[00000.7608478999991348] [       (MainLoop)@__main__         ] debug     PC: 32814 | A: 0x11  | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 253 | P1: 0        | P2: 0        | I: STA $3000   | C: 437   | PS: 0b1   | PIC: None 
[00000.7675002999985736] [       (MainLoop)@__main__         ] debug     PC: 32817 | A: 0x11  | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 253 | P1: 0        | P2: 0        | I: JSR $8000   | C: 441   | PS: 0b1   | PIC: None 
[00000.7739738000000216] [       (MainLoop)@__main__         ] debug     PC: 32768 | A: 0x11  | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 251 | P1: 0        | P2: 0        | I: PHA         | C: 447   | PS: 0b1   | PIC: None 
[00000.7813228999984858] [       (MainLoop)@__main__         ] debug     PC: 32769 | A: 0x11  | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 250 | P1: 0        | P2: 0        | I: LDA #$01    | C: 450   | PS: 0b1   | PIC: None 
[00000.7881621999986237] [       (MainLoop)@__main__         ] debug     PC: 32771 | A: 0x1   | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 250 | P1: 0        | P2: 0        | I: STA $3024   | C: 452   | PS: 0b1   | PIC: None 
[00000.7950876999984757] [       (MainLoop)@__main__         ] debug     PC: 32774 | A: 0x1   | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 250 | P1: 0        | P2: 0        | I: PLA         | C: 456   | PS: 0b1   | PIC: None 
[00000.8027566999990086] [       (MainLoop)@__main__         ] debug     PC: 32775 | A: 0x11  | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 251 | P1: 0        | P2: 0        | I: RTS         | C: 460   | PS: 0b1   | PIC: None 
[00000.8092607999988104] [       (MainLoop)@__main__         ] debug     PC: 32820 | A: 0x11  | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 253 | P1: 0        | P2: 0        | I: RTS         | C: 466   | PS: 0b1   | PIC: None 
[00000.8158501999987493] [       (MainLoop)@__main__         ] debug     PC: 32779 | A: 0x11  | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 255 | P1: 0        | P2: 0        | I: JMP $8008   | C: 472   | PS: 0b1   | PIC: None 
[00000.8222222999993392] [       (MainLoop)@__main__         ] debug     PC: 32776 | A: 0x11  | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 255 | P1: 0        | P2: 0        | I: JSR $802c   | C: 475   | PS: 0b1   | PIC: None 
[00000.8287744999997813] [       (MainLoop)@__main__         ] debug     PC: 32812 | A: 0x11  | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 253 | P1: 0        | P2: 0        | I: LDA #$11    | C: 481   | PS: 0b1   | PIC: None 
[00000.8353012999996281] [       (MainLoop)@__main__         ] debug     PC: 32814 | A: 0x11  | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 253 | P1: 0        | P2: 0        | I: STA $3000   | C: 483   | PS: 0b1   | PIC: None 
[00000.8417250000002241] [       (MainLoop)@__main__         ] debug     PC: 32817 | A: 0x11  | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 253 | P1: 0        | P2: 0        | I: JSR $8000   | C: 487   | PS: 0b1   | PIC: None 
[00000.8485139999993407] [       (MainLoop)@__main__         ] debug     PC: 32768 | A: 0x11  | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 251 | P1: 0        | P2: 0        | I: PHA         | C: 493   | PS: 0b1   | PIC: None 
[00000.8550168000001577] [       (MainLoop)@__main__         ] debug     PC: 32769 | A: 0x11  | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 250 | P1: 0        | P2: 0        | I: LDA #$01    | C: 496   | PS: 0b1   | PIC: None 
[00000.8620190999990882] [       (MainLoop)@__main__         ] debug     PC: 32771 | A: 0x1   | X: 0x0   | Y: 0x0   | P: 0b110100   | SP: 250 | P1: 0        | P2: 0        | I: STA $3024   | C: 498   | PS: 0b1   | PIC: None 
